Trabalho, Avaliador 1, Avaliador 2, Avaliador 3, Avaliador 4, Similaridade 1, Similaridade 2, Similaridade 3, Similaridade 4
620,lucio roberto cancado castellano,monica souza de miranda henriques,eutilia andrade medeiros freire,esther bastos palitot,0.19,0.23,0.36,0.33
621,alessandra sousa braz caldas de andrade,jader freire sobral filho,jader freire sobral filho,flavia cristina fernandes pimenta,0.17,0.61,0.61,0.43
622,alessandra sousa braz caldas de andrade,esther bastos palitot,angela de siqueira figueiredo,monica souza de miranda henriques,0.08,0.37,0.4,0.41
623,maurus marques de almeida holanda,fatima maria macedo dos santos,eutilia andrade medeiros freire,alessandra sousa braz caldas de andrade,0.16,0.15,0.31,0.27
624,eutilia andrade medeiros freire,jose eymard moraes de medeiros filho,rosalia gouveia filizola,juliana sousa soares de araujo,0.35,0.15,0.41,0.33
625,eutilia andrade medeiros freire,juliana sousa soares de araujo,rilva lopes de sousa munoz,jose eymard moraes de medeiros filho,0.31,0.4,0.54,0.44
626,maurus marques de almeida holanda,cristianne da silva alexandre,flavia cristina fernandes pimenta,esther bastos palitot,0.32,0.28,0.36,0.54
627,lucio roberto cancado castellano,jader freire sobral filho,maurus marques de almeida holanda,rilva lopes de sousa munoz,0.32,0.32,0.57,0.45
628,jose soares do nascimento,maurus marques de almeida holanda,maurus marques de almeida holanda,juliana sousa soares de araujo,0.38,0.48,0.48,0.42
629,jose soares do nascimento,gilka paiva oliveira costa,iaponira cortez costa de oliveira,gilka paiva oliveira costa,0.44,0.43,0.37,0.43
630,jose soares do nascimento,gilka paiva oliveira costa,juliana sousa soares de araujo,gilka paiva oliveira costa,0.49,0.39,0.51,0.39
631,jose soares do nascimento,haroldo de lucena bezerra,eduardo sergio soares sousa,haroldo de lucena bezerra,0.42,0.4,0.53,0.4
632,claudio sergio medeiros paiva,eduardo sergio soares sousa,claudio sergio medeiros paiva,eduardo sergio soares sousa,0.32,0.28,0.32,0.28
633,andre ulisses dantas batista,maria sueli marques soares,paulo rogerio ferreti bonan,andre ulisses dantas batista,0.44,0.23,0.45,0.44
634,lucio roberto cancado castellano,dayane franco barros mangueira leite,maria sueli marques soares,ana maria gondim valenca,0.35,0.17,0.42,0.4
635,fabiola galbiatti de carvalho carlo,ana maria gondim valenca,fabiola galbiatti de carvalho carlo,ana maria gondim valenca,0.26,0.43,0.26,0.43
636,patricia moreira rabello,wilton wilney nascimento padilha,fabio correia sampaio,wilton wilney nascimento padilha,0.41,0.48,0.38,0.48
637,andressa feitosa bezerra de oliveira,andrea gadelha ribeiro targino,patricia moreira rabello,andrea gadelha ribeiro targino,0.15,0.48,0.47,0.48
638,patricia moreira rabello,roberta moreira franca,patricia moreira rabello,roberta moreira franca,0.51,0.38,0.51,0.38
639,andressa feitosa bezerra de oliveira,roberta moreira franca,patricia moreira rabello,andrea gadelha ribeiro targino,0.24,0.28,0.5,0.39
640,josean fechine tavares,leonia maria batista,vicente carlos de oliveira costa,celidarque da silva dias,0.24,0.19,0.25,0.28
641,margareth de fatima formiga melo diniz,nadja de azevedo correia,margareth de fatima formiga melo diniz,nadja de azevedo correia,0.28,0.19,0.28,0.19
642,simone helena dos santos oliveira,patricia serpa de souza batista,marta miriam lopes costa cunha,patricia serpa de souza batista,0.3,0.46,0.39,0.46
643,evandro leite de souza,robson cavalcante veras,evandro leite de souza,robson cavalcante veras,0.46,0.29,0.46,0.29
644,joelma rodrigues de souza,katia suely queiroz silva ribeiro,joelma rodrigues de souza,jose da paz oliveira alvarenga,0.27,0.36,0.27,0.4
645,jaqueline brito vidal batista,jana luiza toscano mendes de oliveira,claudia helena soares de morais freitas,jana luiza toscano mendes de oliveira,0.07,0.32,0.44,0.32
646,claudia helena soares de morais freitas,ricardo de sousa soares,ricardo de sousa soares,jose da paz oliveira alvarenga,0.33,0.47,0.47,0.44
647,altamira pereira da silva reichert,katia neyla de freitas macedo,katia suely queiroz silva ribeiro,ricardo de sousa soares,0.42,0.42,0.51,0.32
648,jaqueline brito vidal batista,joao euclides fernandes braga,jaqueline brito vidal batista,jana luiza toscano mendes de oliveira,0.48,0.32,0.48,0.47
649,katia suely queiroz silva ribeiro,jana luiza toscano mendes de oliveira,claudia helena soares de morais freitas,jose da paz oliveira alvarenga,0.23,0.08,0.25,0.24
650,neusa collet,antonio giovanni boaes goncalves,fabiola galbiatti de carvalho carlo,antonio giovanni boaes goncalves,0.42,0.48,0.62,0.48
651,marciane magnani,elisandra costa almeida,joao andrade da silva,neiva maria de almeida,0.05,0.24,0.28,0.37
652,graciele da silva campelo borges,noadia priscila araujo rodrigues,marta suely madruga,elisandra costa almeida,0.27,0.01,0.43,0.37
653,joao paulo de sousa prado,elisandra costa almeida,joao paulo de sousa prado,marciane magnani,0.57,0.35,0.57,0.44
654,enoque feitosa sobreira filho,giscard farias agra,giscard farias agra,roberto cordoville efrem de lima filho,0.17,0.18,0.18,0.27
655,adriana dias vieira,narbal de marsillac fontes,enoque feitosa sobreira filho,narbal de marsillac fontes,0.26,0.31,0.4,0.31
656,sven peterke,eduardo ramalho rabenhorst,belinda pereira da cunha,eduardo ramalho rabenhorst,0.03,0.06,0.26,0.06
657,adriano marteleto godinho,belinda pereira da cunha,adriano marteleto godinho,maria creusa de araujo borges,0.23,0.26,0.23,0.11
658,maria luiza pereira de alencar mayer feitosa,marlene helena de oliveira franca,jose ernesto pimentel filho,robson antao de medeiros,0.17,0.03,0.22,0.3
659,wenner glaucio lopes lucena,orleans silva martins,orleans silva martins,vera lucia cruz,0.27,0.4,0.4,0.38
660,wenner glaucio lopes lucena,jose mancinelli ledo do nascimento,vera lucia cruz,jose mancinelli ledo do nascimento,0.18,0.25,0.49,0.25
661,orleans silva martins,edilson paulo,jose jassuipe da silva morais,rommel de santana freire,0.12,0.17,0.17,0.38
662,ivan cavalcanti filho,angelina dias leao costa,ivan cavalcanti filho,aluisio braz de melo,0.31,0.2,0.31,0.3
663,anderson darc ferreira,robson costa cordeiro,robson costa cordeiro,francisco de assis vale cavalcante filho,0.16,0.15,0.15,0.44
664,robson costa cordeiro,miguel antonio do nascimento,robson costa cordeiro,miguel antonio do nascimento,0.23,0.44,0.23,0.44
665,carmen walentina amorim gaudencio bezerra,valdiney veloso gouveia,carmen walentina amorim gaudencio bezerra,paulo cesar zambroni de souza,0.24,0.4,0.24,0.35
666,josemberg moura de andrade,valdiney veloso gouveia,josemberg moura de andrade,paulo cesar zambroni de souza,0.22,0.28,0.22,0.22
667,liana clebia de morais pordeus,thais augusta cunha de oliveira maximo,flavio freitas barbosa,carla alexandra da silva moita minervino,0.27,0.23,0.46,0.32
668,ana raquel rosas torres,maria de fatima fernandes martins catao,ana raquel rosas torres,ana alayde werba saldanha pichelli,0.34,0.12,0.34,0.32
669,carlos eduardo pimentel,ana alayde werba saldanha pichelli,ana raquel rosas torres,valdiney veloso gouveia,0.27,0.29,0.32,0.36
670,nelson torro alves,carla alexandra da silva moita minervino,nelson torro alves,carla alexandra da silva moita minervino,0.47,0.35,0.47,0.35
671,nelson torro alves,melyssa kellyane cavalcanti galdino,liana clebia de morais pordeus,melyssa kellyane cavalcanti galdino,0.25,0.19,0.28,0.19
672,antonio carlos ferreira pinheiro,jean carlo de carvalho costa,charliton jose dos santos machado,jean carlo de carvalho costa,0.3,0.33,0.29,0.33
673,augusto wagner menezes teixeira junior,marcos alan shaikhzadeh vahdat ferreira,henrique zeferino de menezes,marcos alan shaikhzadeh vahdat ferreira,0.02,0.24,0.37,0.24
674,marcos alan shaikhzadeh vahdat ferreira,thiago lima da silva,henry iure de paiva silva,xaman korai pinheiro minillo,0.13,0.3,0.37,0.36
675,henrique zeferino de menezes,marcos alan shaikhzadeh vahdat ferreira,marcos alan shaikhzadeh vahdat ferreira,thiago lima da silva,0.4,0.39,0.39,0.42
676,maria del pilar roca escalante,joao wandemberg goncalves maciel,maria del pilar roca escalante,camila nathalia de oliveira braga,0.37,0.38,0.37,0.42
677,regina celi mendes pereira da silva,fabio alexandre silva bezerra,fabio alexandre silva bezerra,alvanira lucia de barros,0.2,0.35,0.35,0.22
678,expedito ferraz junior,genilda alves de azeredo,karina chianca venancio,maria luiza teixeira batista,0.28,0.24,0.46,0.37
679,expedito ferraz junior,socorro de fatima pacifico barbosa,expedito ferraz junior,socorro de fatima pacifico barbosa,0.33,0.28,0.33,0.28
680,genilda alves de azeredo,maria luiza teixeira batista,genilda alves de azeredo,maria luiza teixeira batista,0.38,0.54,0.38,0.54
681,genilda alves de azeredo,lucia fatima fernandes nobre,genilda alves de azeredo,lucia fatima fernandes nobre,0.31,0.54,0.31,0.54
682,luciana noda,erlon cherque pinto,maura lucia fernandes penna,erlon cherque pinto,0.01,0.34,0.34,0.34
683,cirineu cecote stein,leonardo wanderley lopes,giorvan anderson dos santos alves,leonardo wanderley lopes,0.33,0.44,0.38,0.44
684,anna alice figueiredo de almeida,wagner teobaldo lopes de andrade,anna alice figueiredo de almeida,marine raquel diniz da rosa,0.37,0.15,0.37,0.38
685,rosangela marques duarte,ana karina maciel de andrade,robinsom viegas montenegro,ana karina maciel de andrade,0.12,0.15,0.24,0.15
686,luiz antonio mousinho magalhaes,marcos antonio nicolau,luiz antonio mousinho magalhaes,marcel vieira barreto silva,0.26,0.22,0.26,0.3
687,eneas ricardo de morais gomes,flavia de oliveira paulino,valdir de andrade braga,demetrius antonio machado de araujo,0.07,0.02,0.35,0.42
688,cirineu cecote stein,giorvan anderson dos santos alves,anna alice figueiredo de almeida,giorvan anderson dos santos alves,0.27,0.48,0.48,0.48
689,ricardo de souza rosa,celso feitosa martins,ricardo de souza rosa,helder farias pereira de araujo,0.24,0.27,0.24,0.34
690,valdir de andrade braga,marta maria da conceicao,sildivane valcacia silva,demetrius antonio machado de araujo,0.36,0.05,0.43,0.37
691,sildivane valcacia silva,marta maria da conceicao,ulrich vasconcelos da rocha gomes,andrea farias de almeida,0.27,0.08,0.43,0.3
692,janine marta coelho rodrigues,heleodorio honorato dos santos,heleodorio honorato dos santos,angela cristina dornelas da silva,0.4,0.43,0.43,0.51
693,janine marta coelho rodrigues,jose jamacy de almeida ferreira,heleodorio honorato dos santos,angela cristina dornelas da silva,0.39,0.28,0.45,0.37
694,giscard farias agra,roberto cordoville efrem de lima filho,narbal de marsillac fontes,flavianne fernanda bitencourt nobrega,0.12,-0.05,0.25,0.31
695,maria de fatima alcantara barros,jeronimo farias de alencar,palloma rodrigues de andrade,neide maria gomes de lucena,0.14,0.18,0.35,0.32
696,marta maria da conceicao,andrea farias de almeida,fabiola da cruz nunes,valdir de andrade braga,0.29,0.09,0.46,0.43
697,zelma glebya maciel quirino,elaine bernini,gustavo henrique calazans vieira,venia camelo de souza,0.15,0.32,0.31,0.53
698,marta miriam lopes costa cunha,valeria peixoto bezerra,simone helena dos santos oliveira,lenilde duarte de sa,0.17,0.23,0.38,0.28
699,solange fatima geraldo da costa,maria eliane moreira freire,maria julia guimaraes oliveira soares,solange fatima geraldo da costa,0.46,0.3,0.48,0.46
700,jorge fernando hermida aveiro,pierre normando gomes-da-silva,gilmario ricarte batista,jose cazuza de farias junior,0.22,0.09,0.35,0.32
701,ionaldo jose lima diniz basilio,margareth de fatima formiga melo diniz,ionaldo jose lima diniz basilio,barbara viviana de oliveira santos,0.31,0.26,0.31,0.36
702,esther bastos palitot,jose eymard moraes de medeiros filho,fatima maria macedo dos santos,jader freire sobral filho,0.22,0.13,0.46,0.48
703,denise dias da cruz,frederico gustavo rodrigues franca,denise dias da cruz,venia camelo de souza,0.3,0.06,0.3,0.38
704,lucio roberto cancado castellano,angela de siqueira figueiredo,jose soares do nascimento,juliana sousa soares de araujo,0.36,0.22,0.43,0.45
705,joelma morais ferreira,silvia layara floriani andersen,raul rosenhaim,silvia layara floriani andersen,0.1,0.31,0.16,0.31
706,antonio geraldo cidrao de carvalho,jeronimo farias de alencar,palloma rodrigues de andrade,jeronimo farias de alencar,0.22,0.51,0.39,0.51
707,melyssa kellyane cavalcanti galdino,carla alexandra da silva moita minervino,melyssa kellyane cavalcanti galdino,carla alexandra da silva moita minervino,0.11,0.25,0.11,0.25
708,robson cavalcante veras,selma dos passos braga,robson cavalcante veras,selma dos passos braga,0.3,0.48,0.3,0.48
709,maria do socorro cirilo de sousa,amilton da cruz santos,pierre normando gomes-da-silva,jose cazuza de farias junior,0.17,0.17,0.38,0.35
710,ayla debora dantas de souza reboucas,leonardo vidal batista,natasha correia queiroz lino,leonardo vidal batista,0.3,0.33,0.35,0.33
711,alberto soto lock,fabiano salvadori,nady rocha,fabiano salvadori,0.06,0.14,0.4,0.14
712,cristine hirsch monteiro,jaqueline brito vidal batista,katia suely queiroz silva ribeiro,ricardo de sousa soares,0.32,0.26,0.48,0.28
713,fabiola da cruz nunes,livio carvalho de figueiredo,sildivane valcacia silva,roberto sassi,0.31,0.19,0.34,0.38
714,samir perrone de miranda,augusto wagner menezes teixeira junior,samir perrone de miranda,rodrigo freire de carvalho e silva,0.12,0.16,0.12,0.23
715,ivan targino moreira,adriano firmino valdevino de araujo,ivan targino moreira,adriano firmino valdevino de araujo,0.18,0.19,0.18,0.19
716,fabiana de andrade cavalcante,bagnolia araujo da silva,fabiana de andrade cavalcante,marianna vieira sobral castello branco,0.22,0.15,0.22,0.38
717,bagnolia araujo da silva,marianna vieira sobral castello branco,fabiana de andrade cavalcante,bagnolia araujo da silva,0.42,0.17,0.36,0.42
718,antonio gouveia de souza,ricardo targino moreira,ricardo targino moreira,marcia roseane targino de oliveira,0.05,0.3,0.3,0.42
719,carolina lima cavalcanti de albuquerque,laesio pereira martins,carlos roberto marinho da silva filho,priscilla diniz lima da silva bernardino,0.29,0.29,0.42,0.38
720,antonio gouveia de souza,marcia roseane targino de oliveira,antonio gouveia de souza,carlos roberto marinho da silva filho,0.34,0.14,0.34,0.36
721,ismael ivan rockenbach,marcia roseane targino de oliveira,carolina lima cavalcanti de albuquerque,marcia roseane targino de oliveira,0.19,0.38,0.35,0.38
722,haissa roberta cardarelli,noadia priscila araujo rodrigues,marta suely madruga,neiva maria de almeida,0.17,0.24,0.3,0.26
723,raphael abrahao,carlos roberto marinho da silva filho,riselane de lucena alcantara bruno,alexandre paiva da silva,0.21,0.1,0.34,0.29
724,laesio pereira martins,walter esfrain pereira,thiago jardelino dias,gilvaneide alves de azeredo,0.25,0.14,0.34,0.41
725,jacinto de luna batista,carlos henrique de brito,carlos henrique de brito,luciana cordeiro do nascimento,0.29,0.34,0.34,0.33
726,maria lindomarcia leonardo da costa,terezinha domiciano dantas martins,ludmila da paz gomes da silva,terezinha domiciano dantas martins,0.11,0.28,0.23,0.28
727,edson mauro santos,divan soares da silva,edson mauro santos,albericio pereira de andrade,0.11,0.03,0.11,0.38
728,juliana silva de oliveira,edvaldo mesquita beltrao filho,marcelo luis rodrigues,lara toledo henriques,0.16,0.13,0.2,0.26
729,nivania pereira da costa,djail santos,lourival ferreira cavalcante,nivania pereira da costa,0.36,0.19,0.23,0.36
730,belisia lucia moreira toscano diniz,ademar pereira de oliveira,fillipe silveira marini,walter esfrain pereira,0.2,0.27,0.47,0.27
731,edilson paes saraiva,edson mauro santos,edilson paes saraiva,fernando guilherme perazzo costa,0.34,0.08,0.34,0.29
732,marcio jose coelho de pontes,ricardo alexandre cavalcanti de lima,sherlan guimaraes lemos,maria betania hermenegildo dos santos,0.15,0.07,0.38,0.4
733,ilda antonieta salata toscano,sherlan guimaraes lemos,ilda antonieta salata toscano,williame farias ribeiro,0.31,0.28,0.31,0.46
734,wagner de mendonca faustino,gerd bruno da rocha,silmar andrade do monte,elizete ventura do monte,0.13,0.09,0.17,0.17
735,ricardo barbosa de lucena,ivia carmem talieri,ricardo romao guerra,ivia carmem talieri,0.39,0.41,0.37,0.41
736,liszandra fernanda araujo campos,heber sivini ferreira,juliano elvis oliveira,amelia severino ferreira e santos,0.12,0.29,0.29,0.38
737,daniel araujo de macedo,pollyana caetano ribeiro fernandes,amelia severino ferreira e santos,debora albuquerque vieira,-0.04,0.31,0.39,0.29
738,ramon alves torquato,ricardo peixoto suassuna dutra,pollyana caetano ribeiro fernandes,jose felix da silva neto,0.12,0.21,0.39,0.3
739,eliton souto de medeiros,debora albuquerque vieira,pollyana caetano ribeiro fernandes,flavia de medeiros aquino,0.21,0.21,0.3,0.31
740,maria do socorro xavier batista,ana dorziat barbosa de melo,lebiam tamar gomes silva,eduardo jorge lopes da silva,0.19,0.13,0.26,0.35
741,maria do socorro nobrega queiroga,ivonaldo neres leite,maria elizete guimaraes carvalho,charliton jose dos santos machado,0.07,0.15,0.26,0.23
742,marineuma de oliveira costa cavalcanti,francisco jose pegado abilio,maria alves de azeredo,francisco jose pegado abilio,0.25,0.28,0.27,0.28
743,gustavo henrique calazans vieira,alexandre ramlo torre palma,gustavo henrique calazans vieira,elaine bernini,0.23,0.17,0.23,0.33
744,braulio almeida santos,carlos barros de araujo,rejane maria nunes mendonca,leonaldo alves de andrade,0.27,0.04,0.36,0.43
745,emeide nobrega duarte,marckson roberto ferreira de sousa,emeide nobrega duarte,marckson roberto ferreira de sousa,0.14,0.07,0.14,0.07
746,rejane maria nunes mendonca,leonaldo alves de andrade,rejane maria nunes mendonca,djail santos,0.43,0.38,0.43,0.37
747,silvanda de melo silva,djail santos,silvanda de melo silva,manoel bandeira de albuquerque,0.47,0.37,0.47,0.5
748,thiago jardelino dias,bruno de oliveira dias,alexandre paiva da silva,bruno de oliveira dias,0.27,0.34,0.25,0.34
749,ricardo barbosa de lucena,rafael felipe da costa vieira,ricardo barbosa de lucena,rafael felipe da costa vieira,0.2,0.19,0.2,0.19
750,gilvaneide alves de azeredo,mailson monteiro do rego,nivania pereira da costa,djail santos,0.19,0.17,0.69,0.34
751,silvanda de melo silva,silvania maria de souza gomes nascimento,rejane maria nunes mendonca,silvania maria de souza gomes nascimento,0.38,0.24,0.69,0.24
752,raunira da costa araujo,ademar pereira de oliveira,thiago jardelino dias,gilvaneide alves de azeredo,0.18,0.15,0.36,0.38
753,danila barreiro campos,rafael felipe da costa vieira,danila barreiro campos,rafael felipe da costa vieira,0.24,0.38,0.24,0.38
754,simone bopp,danila barreiro campos,danila barreiro campos,ricardo barbosa de lucena,0.2,0.26,0.26,0.38
755,petronio filgueiras de athayde filho,savio moita pinheiro,marcus tullius scotti,savio moita pinheiro,0.21,0.35,0.26,0.35
756,raphael abrahao,guttemberg da silva silvino,raphael abrahao,guttemberg da silva silvino,0.13,0.46,0.13,0.46
757,celso feitosa martins,marcio bernardino da silva,celso feitosa martins,glaucia marques freitas ribeiro,0.35,0.14,0.35,0.34
758,nadjacleia vilar almeida,carlos barros de araujo,frederico gustavo rodrigues franca,antonio christian de andrade moura,0.25,0.24,0.37,0.38
759,carla aparecida soares saraiva,terezinha domiciano dantas martins,maria lindomarcia leonardo da costa,terezinha domiciano dantas martins,0.09,0.39,0.47,0.39
760,carla aparecida soares saraiva,maria lindomarcia leonardo da costa,maria lindomarcia leonardo da costa,terezinha domiciano dantas martins,0.32,0.5,0.5,0.41
761,george rodrigo beltrao da cruz,safira valenca bispo,safira valenca bispo,ludmila da paz gomes da silva,0.17,0.33,0.33,0.3
762,roberto germano costa,ludmila da paz gomes da silva,roberto germano costa,safira valenca bispo,0.47,0.3,0.47,0.5
763,george rodrigo beltrao da cruz,maria lindomarcia leonardo da costa,roberto germano costa,terezinha domiciano dantas martins,0.37,0.3,0.31,0.37
764,carla aparecida soares saraiva,ludmila da paz gomes da silva,george rodrigo beltrao da cruz,roseane madeira bezerra,0.23,0.39,0.46,0.62
765,ana patricia almeida bezerra,divan soares da silva,ana patricia almeida bezerra,divan soares da silva,0.11,0.37,0.11,0.37
766,ana patricia almeida bezerra,edson mauro santos,edson mauro santos,albericio pereira de andrade,0.03,0.37,0.37,0.25
767,marcelo luis rodrigues,lara toledo henriques,leonardo augusto fonseca pascoal,edvaldo mesquita beltrao filho,0.1,0.05,0.43,0.47
768,graciele da silva campelo borges,marta suely madruga,graciele da silva campelo borges,elisandra costa almeida,0.44,0.23,0.44,0.27
769,ana lima dantas,mailson monteiro do rego,jacinto de luna batista,guttemberg da silva silvino,0.18,0.38,0.39,0.37
770,tarciso cabral da silva,cristiano das neves almeida,tarciso cabral da silva,cristiano das neves almeida,0.09,0.07,0.09,0.07
771,walter esfrain pereira,ademar pereira de oliveira,gilvaneide alves de azeredo,fillipe silveira marini,0.17,0.43,0.61,0.54
772,silvanda de melo silva,walter esfrain pereira,raunira da costa araujo,belisia lucia moreira toscano diniz,0.45,0.2,0.54,0.46
773,thiago jardelino dias,belisia lucia moreira toscano diniz,gilvaneide alves de azeredo,edna ursulino alves,0.37,0.39,0.58,0.47
774,rejane maria nunes mendonca,riselane de lucena alcantara bruno,manoel bandeira de albuquerque,fillipe silveira marini,0.15,0.4,0.48,0.45
775,raunira da costa araujo,riselane de lucena alcantara bruno,lourival ferreira cavalcante,silvania maria de souza gomes nascimento,0.23,0.24,0.27,0.38
776,simone bopp,ivia carmem talieri,simone bopp,ivia carmem talieri,0.37,0.42,0.37,0.42
777,danila barreiro campos,rafael felipe da costa vieira,simone bopp,rafael felipe da costa vieira,0.2,0.31,0.43,0.31
778,leonardo dantas da silva,marcos barros de medeiros,marcos barros de medeiros,luciana cordeiro do nascimento,0.21,0.45,0.45,0.46
779,marcos barros de medeiros,luciana cordeiro do nascimento,marcos barros de medeiros,luciana cordeiro do nascimento,0.47,0.6,0.47,0.6
780,marcos barros de medeiros,luciana cordeiro do nascimento,leonardo dantas da silva,luciana cordeiro do nascimento,0.28,0.45,0.34,0.45
781,adailson pereira de souza,bruno de oliveira dias,manoel alexandre diniz neto,flavio pereira de oliveira,0.43,0.34,0.48,0.51
782,kellen da silva coelho,renata francisco baldanza,kellen da silva coelho,nelsio rodrigues de abreu,0.29,0.17,0.29,0.21
783,hemmannuella costa santos,roseilton fernandes dos santos,manoel alexandre diniz neto,flavio pereira de oliveira,0.02,0.31,0.45,0.45
784,roseilton fernandes dos santos,bruno de oliveira dias,roseilton fernandes dos santos,flavio pereira de oliveira,0.43,0.45,0.43,0.55
785,ricardo barbosa de lucena,rafael felipe da costa vieira,ricardo barbosa de lucena,rafael felipe da costa vieira,0.24,0.36,0.24,0.36
786,demetrius antonio machado de araujo,ulrich vasconcelos da rocha gomes,roberto sassi,marta maria da conceicao,0.19,0.13,0.29,0.3
787,edson mauro santos,divan soares da silva,edson mauro santos,divan soares da silva,0.11,0.25,0.11,0.25
788,antonio gouveia de souza,laesio pereira martins,carolina lima cavalcanti de albuquerque,carlos roberto marinho da silva filho,0.21,0.28,0.34,0.27
789,maria zuleide da costa pereira,eladio jose de goes brennand,maria zuleide da costa pereira,luciene chaves de aquino,0.1,0.2,0.1,0.34
790,mario cesar ugulino de araujo,sherlan guimaraes lemos,ilda antonieta salata toscano,maria betania hermenegildo dos santos,0.22,0.15,0.44,0.61
791,ilda antonieta salata toscano,williame farias ribeiro,ilda antonieta salata toscano,williame farias ribeiro,0.34,0.61,0.34,0.61
792,danila barreiro campos,ricardo barbosa de lucena,danila barreiro campos,ricardo barbosa de lucena,0.36,0.31,0.36,0.31
793,george rodrigo beltrao da cruz,safira valenca bispo,safira valenca bispo,ludmila da paz gomes da silva,0.43,0.38,0.38,0.37
794,carla aparecida soares saraiva,terezinha domiciano dantas martins,paulo sergio de azevedo,ludmila da paz gomes da silva,0.15,0.14,0.17,0.17
795,gilvaneide alves de azeredo,djail santos,nivania pereira da costa,leonaldo alves de andrade,0.24,0.24,0.43,0.46
796,safira valenca bispo,paulo sergio de azevedo,roberto germano costa,maria lindomarcia leonardo da costa,0.44,0.07,0.39,0.47
797,roberto germano costa,edilson paes saraiva,edilson paes saraiva,albericio pereira de andrade,0.28,0.35,0.35,0.38
798,jose jordao filho,lara toledo henriques,juliana silva de oliveira,edvaldo mesquita beltrao filho,0.36,0.25,0.43,0.29
799,ierece maria de lucena rosa,ian porto gurgel do amaral,ierece maria de lucena rosa,patricia mirella da silva scardua,0.29,0.33,0.29,0.23
800,leonardo augusto fonseca pascoal,roseane madeira bezerra,marcelo luis rodrigues,roseane madeira bezerra,0.36,0.28,0.23,0.28
801,leonardo augusto fonseca pascoal,lara toledo henriques,severino gonzaga neto,jose jordao filho,0.21,0.24,0.2,0.23
802,joao andrade da silva,solange de sousa,juliana silva de oliveira,leonardo augusto fonseca pascoal,0.11,0.08,0.47,0.29
803,jose jordao filho,marcelo luis rodrigues,juliana silva de oliveira,jose jordao filho,0.35,0.08,0.27,0.35
804,ana carolina figueiredo lacerda sakamoto,joel silva dos santos,ana carolina figueiredo lacerda sakamoto,nadjacleia vilar almeida,0.49,0.29,0.49,0.4
805,carlos roberto marinho da silva filho,priscilla diniz lima da silva bernardino,ricardo targino moreira,marcia roseane targino de oliveira,0.31,0.28,0.33,0.29
806,rejane maria nunes mendonca,edna ursulino alves,raunira da costa araujo,riselane de lucena alcantara bruno,0.21,0.46,0.53,0.49
807,raphael abrahao,guttemberg da silva silvino,valeria peixoto borges,guttemberg da silva silvino,0.14,0.51,0.57,0.51
808,adailson pereira de souza,bruno de oliveira dias,vania da silva fraga,adailson pereira de souza,0.46,0.39,0.39,0.46
809,roberto germano costa,maria lindomarcia leonardo da costa,safira valenca bispo,paulo sergio de azevedo,0.09,0.25,0.32,0.27
810,severino gonzaga neto,fernando guilherme perazzo costa,leonardo augusto fonseca pascoal,roseane madeira bezerra,0.26,0.56,0.46,0.38
811,severino gonzaga neto,marcelo luis rodrigues,jose jordao filho,lara toledo henriques,0.23,0.11,0.38,0.46
812,severino gonzaga neto,edilson paes saraiva,carla aparecida soares saraiva,lara toledo henriques,0.23,0.2,0.52,0.56
813,ricardo romao guerra,ivia carmem talieri,ricardo romao guerra,ivia carmem talieri,0.42,0.54,0.42,0.54
814,simone bopp,ricardo romao guerra,simone bopp,ricardo romao guerra,0.54,0.42,0.54,0.42
815,simone bopp,ricardo romao guerra,simone bopp,ricardo romao guerra,0.38,0.42,0.38,0.42
816,ricardo romao guerra,ivia carmem talieri,danila barreiro campos,ivia carmem talieri,0.3,0.29,0.32,0.29
817,itamara farias leite,debora albuquerque vieira,amelia severino ferreira e santos,ricardo peixoto suassuna dutra,0.28,0.33,0.44,0.4
818,vania da silva fraga,alexandre paiva da silva,vania da silva fraga,adailson pereira de souza,0.48,0.27,0.48,0.45
819,eliton souto de medeiros,daniel araujo de macedo,itamara farias leite,pollyana caetano ribeiro fernandes,0.21,0.19,0.36,0.27
820,amelia severino ferreira e santos,daniel araujo de macedo,juliano elvis oliveira,itamara farias leite,0.32,0.03,0.35,0.33
821,edna gusmao de goes brennand,lebiam tamar gomes silva,patricia nunes da fonseca,eduardo jorge lopes da silva,0.07,0.2,0.29,0.3
822,gustavo henrique calazans vieira,elaine bernini,alexandre ramlo torre palma,luciana gomes barbosa,0.21,0.35,0.38,0.36
823,alexandre ramlo torre palma,luciana gomes barbosa,alexandre ramlo torre palma,luciana gomes barbosa,0.53,0.27,0.53,0.27
824,george emmanuel cavalcanti de miranda,cristiane francisca da costa sassi,george emmanuel cavalcanti de miranda,cristiane francisca da costa sassi,0.18,0.17,0.18,0.17
825,marcos cesar santos oria,hugo leonardo davi de souza cavalcante,marcos cesar santos oria,thierry marcelino passerat de silans,0.31,0.1,0.31,0.35
826,cosme rafael martinez salinas,maria de fatima agra,zelma glebya maciel quirino,cosme rafael martinez salinas,0.11,0.13,0.21,0.11
827,lourival ferreira cavalcante,leonaldo alves de andrade,thiago jardelino dias,nivania pereira da costa,0.18,0.17,0.35,0.38
828,naila francis paulo de oliveira,adna cristina barbosa de sousa,naila francis paulo de oliveira,adna cristina barbosa de sousa,0.27,0.17,0.27,0.17
