Trabalho, Avaliador 1, Avaliador 2, Avaliador 3, Avaliador 4, Similaridade 1, Similaridade 2, Similaridade 3, Similaridade 4
621,edilson paulo,rita de cassia de faria pereira,carlo gabriel porto bellini,rommel de santana freire,0.08,0.27,0.5,0.62
622,aldo leonardo cunha callado,orleans silva martins,aldo leonardo cunha callado,jose mancinelli ledo do nascimento,0.43,0.35,0.43,0.49
623,edilean kleber da silva bejarano aragon,ignacio tavares de araujo junior,adriano nascimento da paixao,marcia batista da fonseca,0.19,0.33,0.48,0.42
624,alessio tony cavalcanti de almeida,jose luis da silva netto junior,adriano firmino valdevino de araujo,alessio tony cavalcanti de almeida,0.45,0.22,0.48,0.45
625,adriano nascimento da paixao,hilton martins de brito ramalho,hilton martins de brito ramalho,ignacio tavares de araujo junior,0.45,0.49,0.49,0.53
626,adriano firmino valdevino de araujo,jose luis da silva netto junior,ignacio tavares de araujo junior,paulo fernando de moura bezerra cavalcanti filho,0.19,0.28,0.35,0.28
627,alessio tony cavalcanti de almeida,hilton martins de brito ramalho,ignacio tavares de araujo junior,jose luis da silva netto junior,0.36,0.32,0.44,0.48
628,edilean kleber da silva bejarano aragon,paulo fernando de moura bezerra cavalcanti filho,alessio tony cavalcanti de almeida,jose luis da silva netto junior,0.27,0.31,0.46,0.54
629,adriano firmino valdevino de araujo,erik alencar de figueiredo,alessio tony cavalcanti de almeida,ignacio tavares de araujo junior,0.23,0.29,0.49,0.52
630,alessio tony cavalcanti de almeida,marcia batista da fonseca,alessio tony cavalcanti de almeida,hilton martins de brito ramalho,0.53,0.38,0.53,0.52
631,adriano firmino valdevino de araujo,hilton martins de brito ramalho,adriano firmino valdevino de araujo,marcia batista da fonseca,0.41,0.24,0.41,0.41
632,adriano firmino valdevino de araujo,ivan targino moreira,erik alencar de figueiredo,hilton martins de brito ramalho,0.29,0.33,0.48,0.54
633,alessio tony cavalcanti de almeida,jose luis da silva netto junior,ivan targino moreira,jose luis da silva netto junior,0.4,0.43,0.41,0.43
634,edilean kleber da silva bejarano aragon,hilton martins de brito ramalho,edilean kleber da silva bejarano aragon,hilton martins de brito ramalho,0.28,0.43,0.28,0.43
635,jose augusto ribeiro da silveira,jovanka baracuhy cavalcanti,angelina dias leao costa,solange maria leder,0.08,0.18,0.23,0.23
636,jose augusto ribeiro da silveira,solange maria leder,jose augusto ribeiro da silveira,solange maria leder,0.34,0.28,0.34,0.28
637,aluisio braz de melo,angelina dias leao costa,jose augusto ribeiro da silveira,jovanka baracuhy cavalcanti,0.11,0.06,0.27,0.31
638,aluisio braz de melo,angelina dias leao costa,angelina dias leao costa,jovanka baracuhy cavalcanti,0.08,0.34,0.34,0.33
639,aluisio braz de melo,angelina dias leao costa,ivan cavalcanti filho,jose augusto ribeiro da silveira,0.18,0.24,0.31,0.33
640,aluisio braz de melo,ivan cavalcanti filho,aluisio braz de melo,angelina dias leao costa,0.23,0.09,0.23,0.28
641,claudia de oliveira cunha,jorge adriano lubenow,pablo brilhante de sousa,marcelo de oliveira moura,0.38,0.23,0.39,0.46
642,bernardina maria juvenal freire de oliveira,guilherme ataide dias,eliane bezerra paiva,marckson roberto ferreira de sousa,0.34,0.4,0.47,0.44
643,emeide nobrega duarte,guilherme ataide dias,edvaldo carvalho alves,marynice de medeiros matos autran,0.4,0.33,0.47,0.51
644,eliane bezerra paiva,marckson roberto ferreira de sousa,eliane bezerra paiva,marckson roberto ferreira de sousa,0.4,0.43,0.4,0.43
645,eliane bezerra paiva,julio afonso sa de pinho neto,marckson roberto ferreira de sousa,wagner junqueira de araujo,0.33,0.35,0.5,0.37
646,marcel vieira barreto silva,marcos antonio nicolau,julio afonso sa de pinho neto,marckson roberto ferreira de sousa,0.07,0.42,0.41,0.48
647,edvaldo carvalho alves,wagner junqueira de araujo,eliane bezerra paiva,marynice de medeiros matos autran,0.36,0.23,0.45,0.51
648,edvaldo carvalho alves,guilherme ataide dias,emeide nobrega duarte,guilherme ataide dias,0.44,0.5,0.43,0.5
649,edvaldo carvalho alves,guilherme ataide dias,eliane bezerra paiva,julio afonso sa de pinho neto,0.38,0.15,0.51,0.51
650,edvaldo carvalho alves,marckson roberto ferreira de sousa,guilherme ataide dias,izabel franca de lima,0.3,0.23,0.37,0.34
651,izabel franca de lima,marcos antonio nicolau,marcos antonio nicolau,luciana aparecida aliaga zara de oliveira,0.07,0.39,0.39,0.49
652,izabel franca de lima,marcel vieira barreto silva,marcel vieira barreto silva,renato fonseca livramento da silva,0.42,0.39,0.39,0.59
653,claudia maria costa gomes,luziana ramalho ribeiro,bernadete de lourdes figueiredo de almeida,maria de fatima leite gomes,0.23,0.31,0.36,0.34
654,claudia maria costa gomes,maria de fatima leite gomes,claudia maria costa gomes,maria de fatima leite gomes,0.43,0.36,0.43,0.36
655,aline maria batista machado,bernadete de lourdes figueiredo de almeida,bernadete de lourdes figueiredo de almeida,luziana ramalho ribeiro,0.23,0.43,0.43,0.37
656,aline maria batista machado,bernadete de lourdes figueiredo de almeida,aline maria batista machado,claudia maria costa gomes,0.31,0.29,0.31,0.37
657,aline maria batista machado,bernadete de lourdes figueiredo de almeida,aline maria batista machado,bernadete de lourdes figueiredo de almeida,0.34,0.36,0.34,0.36
658,carmem lucia moreira gadelha,renato fonseca livramento da silva,marcos antonio nicolau,renato fonseca livramento da silva,0.18,0.55,0.55,0.55
659,edeltrudes de oliveira lima,luciene lehmkuhl,marcos antonio nicolau,luciene lehmkuhl,0.11,0.55,0.59,0.55
660,claudio gabriel lima junior,braulio almeida santos,jorge adriano lubenow,tulio sergio henriques ferreira,0.17,0.3,0.49,0.58
661,ed porto bezerra,ana valeria endres,newton de oliveira lima,ana valeria endres,0.35,0.49,0.65,0.49
662,patricia alves ramiro,teresa cristina furtado matos,marcela zamboni lucena,patricia alves ramiro,0.32,0.26,0.31,0.32
663,marcela zamboni lucena,teresa cristina furtado matos,anderson moebus retondar,marcela zamboni lucena,0.4,0.33,0.46,0.4
664,patricia alves ramiro,teresa cristina furtado matos,patricia alves ramiro,teresa cristina furtado matos,0.36,0.39,0.36,0.39
665,joao martinho braga de mendonca,luciana de oliveira chianca,anderson moebus retondar,marcela zamboni lucena,0.35,0.39,0.32,0.36
666,anderson moebus retondar,marcela zamboni lucena,marcela zamboni lucena,patricia alves ramiro,0.26,0.39,0.39,0.29
667,fabio mura,joao martinho braga de mendonca,fabio mura,mauro guilherme pinheiro koury,0.45,0.16,0.45,0.37
668,fabio mura,luciana de oliveira chianca,flavia ferreira pires,maria patricia lopes goldfarb,0.38,0.38,0.38,0.46
669,patricia alves ramiro,luciana de oliveira chianca,ednalva maciel neves,luciana de oliveira chianca,0.33,0.43,0.45,0.43
670,ednalva maciel neves,luciana de oliveira chianca,ednalva maciel neves,fabio mura,0.38,0.27,0.38,0.33
671,maria patricia lopes goldfarb,pedro francisco guedes do nascimento,luciana de oliveira chianca,maria patricia lopes goldfarb,0.48,0.23,0.4,0.48
672,fabio mura,mauro guilherme pinheiro koury,fabio mura,monica lourdes franch gutierrez,0.43,0.37,0.43,0.41
673,ednalva maciel neves,monica lourdes franch gutierrez,joao martinho braga de mendonca,monica lourdes franch gutierrez,0.46,0.48,0.48,0.48
674,patricia alves ramiro,flavia ferreira pires,ednalva maciel neves,maria patricia lopes goldfarb,0.19,0.19,0.37,0.43
675,ednalva maciel neves,joao martinho braga de mendonca,maria patricia lopes goldfarb,pedro francisco guedes do nascimento,0.34,0.38,0.48,0.44
676,fabio mura,joao martinho braga de mendonca,ednalva maciel neves,monica lourdes franch gutierrez,0.29,0.23,0.41,0.44
677,clauirton de albuquerque siebra,ana claudia cavalcanti peixoto de vasconcelos,neir antunes paes,cristiane borges angelo,0.21,0.32,0.31,0.48
678,elio chaves flores,paulo giovani antonino nunes,paulo giovani antonino nunes,serioja rodrigues cordeiro mariano,0.47,0.48,0.48,0.45
679,elio chaves flores,paulo giovani antonino nunes,elio chaves flores,tiago bernardon de oliveira,0.56,0.47,0.56,0.57
680,carla mary da silva oliveira,tiago bernardon de oliveira,claudia engler cury,solange pereira da rocha,0.47,0.36,0.56,0.49
681,elio chaves flores,serioja rodrigues cordeiro mariano,carla mary da silva oliveira,tiago bernardon de oliveira,0.36,0.45,0.48,0.54
682,carla mary da silva oliveira,solange pereira da rocha,claudia engler cury,paulo giovani antonino nunes,0.45,0.27,0.52,0.45
683,carla mary da silva oliveira,elio chaves flores,elio chaves flores,tiago bernardon de oliveira,0.37,0.49,0.49,0.51
684,carla mary da silva oliveira,paulo giovani antonino nunes,claudia engler cury,paulo giovani antonino nunes,0.37,0.54,0.57,0.54
685,emilia de rodat fernandes moreira,marcelo de oliveira moura,doralice satyro maia,emilia de rodat fernandes moreira,0.33,0.3,0.5,0.33
686,marcelo de oliveira moura,maria de fatima ferreira rodrigues,anieres barbosa da silva,maria de fatima ferreira rodrigues,0.31,0.41,0.5,0.41
687,doralice satyro maia,marcelo de oliveira moura,anieres barbosa da silva,maria de fatima ferreira rodrigues,0.27,0.22,0.33,0.59
688,anieres barbosa da silva,doralice satyro maia,doralice satyro maia,maria de fatima ferreira rodrigues,0.3,0.31,0.31,0.34
689,pedro costa guedes vianna,anieres barbosa da silva,doralice satyro maia,emilia de rodat fernandes moreira,0.33,0.34,0.41,0.59
690,jonas otaviano praca de souza,emilia de rodat fernandes moreira,anieres barbosa da silva,maria de fatima ferreira rodrigues,0.25,0.23,0.36,0.33
691,anisio jose da silva araujo,zaeth aguiar do nascimento,melyssa kellyane cavalcanti galdino,zaeth aguiar do nascimento,0.25,0.33,0.5,0.33
692,carla alexandra da silva moita minervino,thais augusta cunha de oliveira maximo,flavio freitas barbosa,julio rique neto,0.46,0.33,0.49,0.49
693,julio rique neto,thais augusta cunha de oliveira maximo,julio rique neto,nelson torro alves,0.38,0.2,0.38,0.46
694,anisio jose da silva araujo,valdiney veloso gouveia,valdiney veloso gouveia,zaeth aguiar do nascimento,0.27,0.5,0.5,0.38
695,cleonice pereira dos santos camino,melyssa kellyane cavalcanti galdino,antonio gouveia de souza,thais augusta cunha de oliveira maximo,0.24,0.06,0.55,0.54
696,tarciana liberal pereira,silvana carneiro maciel,julio rique neto,patricia nunes da fonseca,0.36,0.38,0.43,0.5
697,maria betania hermenegildo dos santos,flavio freitas barbosa,anisio jose da silva araujo,maria alves de azeredo,0.11,0.3,0.39,0.53
698,adriana de andrade gaiao e barbosa,valdiney veloso gouveia,maria de lourdes de farias pontes,patricia nunes da fonseca,0.35,0.33,0.55,0.46
699,jaqueline brito vidal batista,sandra souza da silva,cleonice pereira dos santos camino,valdiney veloso gouveia,0.39,0.38,0.51,0.48
700,fagner dias araruna,zaeth aguiar do nascimento,carla alexandra da silva moita minervino,flavio freitas barbosa,0.21,0.26,0.46,0.46
701,flavio freitas barbosa,silvana carneiro maciel,antonio geraldo cidrao de carvalho,melyssa kellyane cavalcanti galdino,0.22,0.43,0.49,0.47
702,carmen walentina amorim gaudencio bezerra,nelson torro alves,carmen walentina amorim gaudencio bezerra,silvana carneiro maciel,0.51,0.41,0.51,0.51
703,carmen walentina amorim gaudencio bezerra,valdiney veloso gouveia,sandra souza da silva,thais augusta cunha de oliveira maximo,0.42,0.4,0.47,0.4
704,joedson silva dos santos,natanael antonio dos santos,alexandre ramlo torre palma,nelson torro alves,0.25,0.37,0.4,0.46
705,cleonice pereira dos santos camino,silvana carneiro maciel,julio rique neto,natanael antonio dos santos,0.29,0.24,0.37,0.41
706,carla alexandra da silva moita minervino,thais augusta cunha de oliveira maximo,ana raquel rosas torres,carmen walentina amorim gaudencio bezerra,0.43,0.32,0.49,0.46
707,flavio freitas barbosa,patricia nunes da fonseca,luciano costa santos,anisio jose da silva araujo,0.38,0.35,0.51,0.43
708,ana raquel rosas torres,nelson torro alves,ana raquel rosas torres,natanael antonio dos santos,0.49,0.35,0.49,0.39
709,eduardo henrique de moura ramos,sandra souza da silva,carla alexandra da silva moita minervino,cleonice pereira dos santos camino,0.33,0.34,0.43,0.44
710,cleonice pereira dos santos camino,patricia nunes da fonseca,adriana de andrade gaiao e barbosa,zaeth aguiar do nascimento,0.41,0.46,0.5,0.41
711,julio rique neto,zaeth aguiar do nascimento,luciane queiroz mota de lima,carmen walentina amorim gaudencio bezerra,0.41,0.32,0.55,0.47
712,anisio jose da silva araujo,melyssa kellyane cavalcanti galdino,flavio freitas barbosa,nelson torro alves,0.19,0.34,0.41,0.49
713,carla alexandra da silva moita minervino,julio rique neto,carla alexandra da silva moita minervino,flavio freitas barbosa,0.47,0.32,0.47,0.5
714,jaqueline brito vidal batista,melyssa kellyane cavalcanti galdino,ana raquel rosas torres,natanael antonio dos santos,0.26,0.4,0.46,0.49
715,adriana de andrade gaiao e barbosa,patricia nunes da fonseca,natanael antonio dos santos,patricia nunes da fonseca,0.28,0.54,0.4,0.54
716,ana raquel rosas torres,natanael antonio dos santos,adriana de andrade gaiao e barbosa,melyssa kellyane cavalcanti galdino,0.32,0.24,0.34,0.39
717,carla alexandra da silva moita minervino,nelson torro alves,carla alexandra da silva moita minervino,nelson torro alves,0.5,0.54,0.5,0.54
718,jaqueline brito vidal batista,natanael antonio dos santos,cleonice pereira dos santos camino,sandra souza da silva,0.33,0.26,0.5,0.49
719,carmen walentina amorim gaudencio bezerra,nelson torro alves,silvana carneiro maciel,adelaide alves dias,0.39,0.32,0.51,0.61
720,ana raquel rosas torres,zaeth aguiar do nascimento,anisio jose da silva araujo,thais augusta cunha de oliveira maximo,0.47,0.1,0.4,0.39
721,cleonice pereira dos santos camino,sandra souza da silva,ana raquel rosas torres,valdiney veloso gouveia,0.27,0.43,0.51,0.56
722,adriana de andrade gaiao e barbosa,natanael antonio dos santos,adriana de andrade gaiao e barbosa,sandra souza da silva,0.48,0.18,0.48,0.45
723,ana raquel rosas torres,valdiney veloso gouveia,edvaldo carvalho alves,cleonice pereira dos santos camino,0.37,0.31,0.62,0.51
724,flavio freitas barbosa,patricia nunes da fonseca,valeria leite soares,zaeth aguiar do nascimento,0.34,0.44,0.57,0.46
725,adriana de andrade gaiao e barbosa,sandra souza da silva,patricia nunes da fonseca,sandra souza da silva,0.35,0.51,0.51,0.51
726,ana flavia uzeda dos santos macambira,melyssa kellyane cavalcanti galdino,anisio jose da silva araujo,valdiney veloso gouveia,0.39,0.13,0.54,0.51
727,anisio jose da silva araujo,silvana carneiro maciel,carmen walentina amorim gaudencio bezerra,silvana carneiro maciel,0.16,0.56,0.48,0.56
728,jaqueline brito vidal batista,julio rique neto,adriana de andrade gaiao e barbosa,thais augusta cunha de oliveira maximo,0.44,0.33,0.46,0.51
729,carmen walentina amorim gaudencio bezerra,thais augusta cunha de oliveira maximo,melyssa kellyane cavalcanti galdino,silvana carneiro maciel,0.34,0.2,0.41,0.46
730,claudia rosana kranz,eduardo antonio de pontes costa,ana claudia da silva rodrigues,eduardo jorge lopes da silva,0.45,0.39,0.54,0.51
731,cristiane borges angelo,viviany silva araujo pessoa,maria do socorro xavier batista,orlandil de lima moreira,0.34,0.35,0.56,0.57
732,charliton jose dos santos machado,paulo cesar geglio,francisca alexandre de lima,severino bezerra da silva,0.27,0.4,0.45,0.49
733,claudia rosana kranz,severino bezerra da silva,francymara antonino nunes de assis,vivia de melo silva,0.35,0.45,0.49,0.63
734,ana dorziat barbosa de melo,severino bezerra da silva,fabiana sena da silva,luciene chaves de aquino,0.27,0.45,0.63,0.53
735,antonio carlos ferreira pinheiro,nilvania dos santos silva,maria das grai? 1/2as de almeida baptista,maria eulina pessoa de carvalho,0.35,0.39,0.54,0.5
736,adelaide alves dias,fernando cezar bezerra de andrade,fernando cezar bezerra de andrade,maria do socorro nobrega queiroga,0.4,0.52,0.52,0.59
737,ana dorziat barbosa de melo,francymara antonino nunes de assis,erenildo joao carlos,maria das grai? 1/2as de almeida baptista,0.45,0.38,0.52,0.54
738,fernando cezar bezerra de andrade,paulo cesar geglio,nilvania dos santos silva,orlandil de lima moreira,0.38,0.26,0.46,0.53
739,adelaide alves dias,fernando cezar bezerra de andrade,adelaide alves dias,tania rodrigues palhano,0.51,0.45,0.51,0.55
740,charliton jose dos santos machado,nadia jane de sousa,eduardo antonio de pontes costa,maria do socorro xavier batista,0.38,0.32,0.52,0.48
741,eduardo jorge lopes da silva,francisco jose pegado abilio,charliton jose dos santos machado,maria do socorro nobrega queiroga,0.37,0.44,0.63,0.54
742,eduardo jorge lopes da silva,maria do socorro nobrega queiroga,cristiane borges angelo,severina andrea dantas de farias,0.45,0.31,0.52,0.46
743,eduardo jorge lopes da silva,francisco jose pegado abilio,orlandil de lima moreira,vivian galdino de andrade,0.38,0.35,0.49,0.46
744,cristiane borges angelo,maria do socorro nobrega queiroga,maria das grai? 1/2as de almeida baptista,paulo cesar geglio,0.33,0.42,0.48,0.52
745,eduardo jorge lopes da silva,rose mary de souza araujo,paulo cesar geglio,vivia de melo silva,0.34,0.34,0.54,0.49
746,francisca alexandre de lima,maria elizete guimaraes carvalho,luciene chaves de aquino,maria elizete guimaraes carvalho,0.3,0.56,0.58,0.56
747,ana dorziat barbosa de melo,maria do socorro xavier batista,francymara antonino nunes de assis,maria elizete guimaraes carvalho,0.36,0.41,0.58,0.56
748,erenildo joao carlos,francisco jose pegado abilio,nadia jane de sousa,severina andrea dantas de farias,0.25,0.43,0.44,0.47
749,adelaide alves dias,maria elizete guimaraes carvalho,claudia rosana kranz,eduardo antonio de pontes costa,0.43,0.34,0.54,0.54
750,francisco jose pegado abilio,nilvania dos santos silva,cristiane borges angelo,mauriceia ananias,0.43,0.34,0.59,0.55
751,maria alves de azeredo,vivian galdino de andrade,ana claudia da silva rodrigues,maria do socorro nobrega queiroga,0.29,0.4,0.56,0.54
752,adelaide alves dias,orlandil de lima moreira,francymara antonino nunes de assis,luciene chaves de aquino,0.29,0.36,0.56,0.56
753,maria do socorro nobrega queiroga,maria elizete guimaraes carvalho,claudia rosana kranz,paulo cesar geglio,0.3,0.19,0.5,0.46
754,luciene chaves de aquino,tania rodrigues palhano,maria do socorro nobrega queiroga,rose mary de souza araujo,0.4,0.43,0.55,0.49
755,fabiana sena da silva,mauriceia ananias,ana dorziat barbosa de melo,maria eulina pessoa de carvalho,0.4,0.35,0.44,0.45
756,charliton jose dos santos machado,severina andrea dantas de farias,luciene chaves de aquino,viviany silva araujo pessoa,0.36,0.34,0.48,0.38
757,ana claudia da silva rodrigues,maria eulina pessoa de carvalho,ana claudia da silva rodrigues,severino bezerra da silva,0.57,0.34,0.57,0.57
758,ana dorziat barbosa de melo,maria elizete guimaraes carvalho,adelaide alves dias,francisco jose pegado abilio,0.4,0.26,0.49,0.54
759,cristiane borges angelo,vivia de melo silva,fabiana sena da silva,mauriceia ananias,0.48,0.45,0.47,0.49
760,paulo cesar geglio,eduardo antonio de pontes costa,francymara antonino nunes de assis,0.34,0.52,0.51
761,ana claudia da silva rodrigues,nilvania dos santos silva,orlandil de lima moreira,vivian galdino de andrade,0.42,0.4,0.57,0.53
762,claudia rosana kranz,paulo cesar geglio,ana claudia da silva rodrigues,eduardo jorge lopes da silva,0.34,0.42,0.5,0.55
763,ana claudia da silva rodrigues,nilvania dos santos silva,antonio carlos ferreira pinheiro,francisco jose pegado abilio,0.38,0.42,0.63,0.49
764,fernando cezar bezerra de andrade,maria do socorro nobrega queiroga,cristiane borges angelo,severino bezerra da silva,0.33,0.5,0.54,0.53
765,ana claudia da silva rodrigues,severino bezerra da silva,adelaide alves dias,eduardo antonio de pontes costa,0.35,0.42,0.45,0.48
766,lizandra serafim,thiago lima da silva,marcelo burgos pimentel dos santos,thiago lima da silva,0.32,0.46,0.41,0.46
767,marcos alan shaikhzadeh vahdat ferreira,thiago lima da silva,marcos alan shaikhzadeh vahdat ferreira,tulio sergio henriques ferreira,0.41,0.31,0.41,0.6
768,augusto wagner menezes teixeira junior,vanderson goncalves carneiro,marcos alan shaikhzadeh vahdat ferreira,thiago lima da silva,0.32,0.13,0.45,0.43
769,augusto wagner menezes teixeira junior,marcos alan shaikhzadeh vahdat ferreira,lizandra serafim,rodrigo freire de carvalho e silva,0.27,0.28,0.35,0.37
770,lizandra serafim,thiago lima da silva,augusto wagner menezes teixeira junior,tulio sergio henriques ferreira,0.09,0.21,0.41,0.34
771,marcelo burgos pimentel dos santos,xaman korai pinheiro minillo,samir perrone de miranda,tulio sergio henriques ferreira,0.23,0.35,0.51,0.54
772,liliana ramalho froio,tulio sergio henriques ferreira,lizandra serafim,thiago lima da silva,0.29,0.27,0.39,0.4
773,luciana aparecida aliaga zara de oliveira,thiago lima da silva,marcos alan shaikhzadeh vahdat ferreira,xaman korai pinheiro minillo,0.34,0.36,0.51,0.46
774,lizandra serafim,samir perrone de miranda,augusto wagner menezes teixeira junior,lizandra serafim,0.43,0.36,0.46,0.43
775,augusto wagner menezes teixeira junior,rodrigo freire de carvalho e silva,liliana ramalho froio,marcos alan shaikhzadeh vahdat ferreira,0.47,0.27,0.6,0.54
776,lizandra serafim,marcos alan shaikhzadeh vahdat ferreira,lizandra serafim,xaman korai pinheiro minillo,0.13,-0.03,0.13,0.09
777,augusto wagner menezes teixeira junior,marcos alan shaikhzadeh vahdat ferreira,samir perrone de miranda,vanderson goncalves carneiro,0.37,0.35,0.46,0.09
778,dilaine soares sampaio,eunice simoes lins gomes,dilaine soares sampaio,eunice simoes lins gomes,0.44,0.37,0.44,0.37
779,deyve redyson melo dos santos,eunice simoes lins gomes,deyve redyson melo dos santos,eunice simoes lins gomes,0.44,0.34,0.44,0.34
780,deyve redyson melo dos santos,dilaine soares sampaio,deyve redyson melo dos santos,dilaine soares sampaio,0.37,0.34,0.37,0.34
781,dermeval da hora oliveira,evangelina maria brito de faria,maria de fatima barbosa de mesquita batista,maria regina baracuhy leite,0.3,0.31,0.5,0.44
782,daniel antonio de sousa alves,maria de fatima barbosa de mesquita batista,maria regina baracuhy leite,regina celi mendes pereira da silva,0.34,0.51,0.54,0.48
783,daniel antonio de sousa alves,regina celi mendes pereira da silva,dermeval da hora oliveira,evangelina maria brito de faria,0.31,0.28,0.41,0.45
784,evangelina maria brito de faria,maria de fatima barbosa de mesquita batista,dermeval da hora oliveira,tania liparini campos,0.1,0.31,0.4,0.43
785,daniel antonio de sousa alves,tania liparini campos,hermano de franca rodrigues,maria de fatima barbosa de mesquita batista,0.4,0.3,0.42,0.45
786,amanda batista braga,pedro farias francelino,evangelina maria brito de faria,regina celi mendes pereira da silva,0.4,0.31,0.45,0.55
787,dermeval da hora oliveira,maria de fatima barbosa de mesquita batista,cirineu cecote stein,erivaldo pereira do nascimento,0.21,0.43,0.45,0.45
788,amanda batista braga,hermano de franca rodrigues,regina celi mendes pereira da silva,tania liparini campos,0.37,0.39,0.46,0.51
789,erivaldo pereira do nascimento,regina celi mendes pereira da silva,maria de fatima barbosa de mesquita batista,maria regina baracuhy leite,0.13,0.25,0.58,0.47
790,evangelina maria brito de faria,hermano de franca rodrigues,hermano de franca rodrigues,pedro farias francelino,0.43,0.58,0.58,0.58
791,evangelina maria brito de faria,roseane batista feitosa nicolau,amanda batista braga,roseane batista feitosa nicolau,0.3,0.51,0.54,0.51
792,amanda batista braga,maria de fatima barbosa de mesquita batista,hermano de franca rodrigues,pedro farias francelino,0.38,0.48,0.47,0.48
793,cirineu cecote stein,marianne carvalho bezerra cavalcante,maria de fatima barbosa de mesquita batista,marianne carvalho bezerra cavalcante,0.38,0.48,0.58,0.48
794,dermeval da hora oliveira,fabio alexandre silva bezerra,erivaldo pereira do nascimento,pedro farias francelino,0.27,0.46,0.55,0.52
795,dermeval da hora oliveira,maria regina baracuhy leite,maria regina baracuhy leite,tania liparini campos,0.23,0.51,0.51,0.52
796,daniel antonio de sousa alves,hermano de franca rodrigues,daniel antonio de sousa alves,regina celi mendes pereira da silva,0.43,0.34,0.43,0.43
797,amanda batista braga,regina celi mendes pereira da silva,fabio alexandre silva bezerra,roseane batista feitosa nicolau,0.36,0.44,0.51,0.52
798,genilda alves de azeredo,luciane alves santos,liane schneider,maria de fatima almeida,0.37,0.33,0.46,0.55
799,expedito ferraz junior,luciane alves santos,expedito ferraz junior,socorro de fatima pacifico barbosa,0.54,0.45,0.54,0.52
800,elaine cristina cintra,socorro de fatima pacifico barbosa,elaine cristina cintra,luciane alves santos,0.54,0.48,0.54,0.54
801,daniela maria segabinazi,luciane alves santos,elaine cristina cintra,liane schneider,0.37,0.51,0.52,0.59
802,expedito ferraz junior,vanessa neves riambau pinheiro,luciane alves santos,wilma martins de mendonca,0.41,0.27,0.53,0.44
803,daniela maria segabinazi,wilma martins de mendonca,daniela maria segabinazi,luciane alves santos,0.44,0.33,0.44,0.56
804,genilda alves de azeredo,socorro de fatima pacifico barbosa,genilda alves de azeredo,vanessa neves riambau pinheiro,0.59,0.57,0.59,0.59
805,daniela maria segabinazi,maria de fatima almeida,expedito ferraz junior,genilda alves de azeredo,0.33,0.35,0.54,0.53
806,expedito ferraz junior,luciane alves santos,daniela maria segabinazi,genilda alves de azeredo,0.32,0.35,0.55,0.41
807,expedito ferraz junior,liane schneider,elaine cristina cintra,liane schneider,0.48,0.57,0.52,0.57
808,hermano de franca rodrigues,socorro de fatima pacifico barbosa,elaine cristina cintra,liane schneider,0.41,0.41,0.49,0.59
809,daniela maria segabinazi,socorro de fatima pacifico barbosa,genilda alves de azeredo,vanessa neves riambau pinheiro,0.39,0.42,0.51,0.43
810,maria emilia sardelich,maura lucia fernandes penna,maria emilia sardelich,maura lucia fernandes penna,0.48,0.35,0.48,0.35
811,maria emilia sardelich,maura lucia fernandes penna,alice lumi satomi,maria emilia sardelich,0.35,0.27,0.33,0.35
812,erlon cherque pinto,maura lucia fernandes penna,alice lumi satomi,erlon cherque pinto,0.35,0.28,0.48,0.35
813,alice lumi satomi,maria emilia sardelich,alice lumi satomi,maria emilia sardelich,0.35,0.28,0.35,0.28
814,claudia engler cury,sandro marden torres,fernanda fernandes de melo,sandro marden torres,0.01,0.37,0.53,0.37
815,fagner dias araruna,sandro marden torres,amelia severino ferreira e santos,sandro marden torres,0.21,0.66,0.54,0.66
816,anielson barbosa da silva,kelly cristiane gomes da silva,vivian stumpf madeira,kelly cristiane gomes da silva,0.24,0.66,0.61,0.66
817,ulrich vasconcelos da rocha gomes,kristerson reinaldo de luna freire,marta maria da conceicao,roberto sassi,0.42,0.47,0.48,0.45
818,ulrich vasconcelos da rocha gomes,rafael de almeida travassos,ana flavia santos coelho,marta maria da conceicao,0.33,0.36,0.44,0.6
819,ulrich vasconcelos da rocha gomes,marta maria da conceicao,roberto sassi,ronaldo rodrigues sarmento,0.42,0.39,0.55,0.4
820,juliana alves vale,valdir de andrade braga,andrea farias de almeida,rafael de almeida travassos,0.37,0.37,0.44,0.43
821,fabiola da cruz nunes,luciano coutinho silva,rafael de almeida travassos,valdir de andrade braga,0.41,0.13,0.57,0.57
822,cosme rafael martinez salinas,marta maria da conceicao,demetrius antonio machado de araujo,valdir de andrade braga,0.35,0.25,0.44,0.54
823,ulrich vasconcelos da rocha gomes,joelma rodrigues de souza,demetrius antonio machado de araujo,eneas ricardo de morais gomes,0.34,0.24,0.41,0.33
824,demetrius antonio machado de araujo,rafael de almeida travassos,roberto sassi,ronaldo rodrigues sarmento,0.44,0.35,0.46,0.41
825,demetrius antonio machado de araujo,roberto sassi,joelma rodrigues de souza,ronaldo rodrigues sarmento,0.39,0.38,0.46,0.5
826,juliana alves vale,rafael de almeida travassos,ana flavia santos coelho,andrea farias de almeida,0.19,0.12,0.47,0.44
827,fabiola da cruz nunes,marta maria da conceicao,marta maria da conceicao,roberto sassi,0.27,0.44,0.44,0.4
828,andrea farias de almeida,roberto sassi,cosme rafael martinez salinas,luciano coutinho silva,0.37,0.34,0.39,0.4
